search_idx,iteration,mean_test_score,std_test_score,mean_train_score,std_train_score,params,activation,alpha,hidden_layer_sizes,learning_rate,learning_rate_init,max_iter,solver
26,2,0.050573095606377336,0.02325830891380151,0.06669848335681733,0.04366004745772284,"{'activation': 'logistic', 'alpha': np.float64(1.7593488278722748e-05), 'hidden_layer_sizes': (512, 512, 256), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.010254076102325463), 'max_iter': 763, 'solver': 'adam'}",logistic,1.7593488278722748e-05,"(512, 512, 256)",constant,0.010254076102325463,763,adam
26,3,0.10919753689349194,0.06520930384652718,0.3917054930187975,0.14640049700112764,"{'activation': 'tanh', 'alpha': np.float64(0.07181453271429276), 'hidden_layer_sizes': (512, 256), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.014011065845864763), 'max_iter': 619, 'solver': 'adam'}",tanh,0.07181453271429276,"(512, 256)",adaptive,0.014011065845864763,619,adam
26,4,0.0488978082117401,0.027639342085687385,0.14153370684671504,0.03979298211021354,"{'activation': 'tanh', 'alpha': np.float64(0.02184411725770981), 'hidden_layer_sizes': (1024, 256), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.09076849592944493), 'max_iter': 684, 'solver': 'adam'}",tanh,0.02184411725770981,"(1024, 256)",adaptive,0.09076849592944493,684,adam
27,0,0.03489855493769277,0.006132890935130263,0.0379107744258785,0.008510589811399672,"{'activation': 'logistic', 'alpha': np.float64(0.003894646414191286), 'hidden_layer_sizes': (2048, 256), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.001542496972130319), 'max_iter': 534, 'solver': 'sgd'}",logistic,0.003894646414191286,"(2048, 256)",adaptive,0.001542496972130319,534,sgd
27,1,0.03351768921819971,0.014720119224779525,0.03065504365616296,0.008178862449885749,"{'activation': 'logistic', 'alpha': np.float64(1.4710387028958186e-05), 'hidden_layer_sizes': (512, 256, 128), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.0005974528192534109), 'max_iter': 211, 'solver': 'sgd'}",logistic,1.4710387028958186e-05,"(512, 256, 128)",adaptive,0.0005974528192534109,211,sgd
27,2,0.19827910018998945,0.08926414558765626,0.469622488899575,0.23292785978349498,"{'activation': 'logistic', 'alpha': np.float64(0.005862456646093563), 'hidden_layer_sizes': (1024, 128), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.0066248851903483825), 'max_iter': 739, 'solver': 'adam'}",logistic,0.005862456646093563,"(1024, 128)",adaptive,0.0066248851903483825,739,adam
27,3,0.12346118260824142,0.05569565833403701,0.6016924469068795,0.16033296815469295,"{'activation': 'tanh', 'alpha': np.float64(2.601621764990699e-05), 'hidden_layer_sizes': (128,), 'learning_rate': 'invscaling', 'learning_rate_init': np.float64(0.01975648064961261), 'max_iter': 365, 'solver': 'adam'}",tanh,2.601621764990699e-05,"(128,)",invscaling,0.01975648064961261,365,adam
27,4,0.03449535219302661,0.012937818211326143,0.033128746865071404,0.002957477635806623,"{'activation': 'logistic', 'alpha': np.float64(0.022753679413003672), 'hidden_layer_sizes': (768, 256), 'learning_rate': 'invscaling', 'learning_rate_init': np.float64(0.010252783508772442), 'max_iter': 594, 'solver': 'sgd'}",logistic,0.022753679413003672,"(768, 256)",invscaling,0.010252783508772442,594,sgd
28,0,0.19547101582627896,0.05730243282124385,0.8787114493385282,0.077377806578725,"{'activation': 'tanh', 'alpha': np.float64(0.0010627196604896746), 'hidden_layer_sizes': (512, 512, 256), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.0003569671382347047), 'max_iter': 231, 'solver': 'adam'}",tanh,0.0010627196604896746,"(512, 512, 256)",constant,0.0003569671382347047,231,adam
28,1,0.07830902430902431,0.04778568041554165,0.10491631532748044,0.010219055099357763,"{'activation': 'tanh', 'alpha': np.float64(0.0021761392891173053), 'hidden_layer_sizes': (1024, 128), 'learning_rate': 'invscaling', 'learning_rate_init': np.float64(0.00093813746826435), 'max_iter': 295, 'solver': 'sgd'}",tanh,0.0021761392891173053,"(1024, 128)",invscaling,0.00093813746826435,295,sgd
28,2,0.15647055466002466,0.07299265290053661,0.4057515014960623,0.1779613240491272,"{'activation': 'relu', 'alpha': np.float64(0.030273309996594968), 'hidden_layer_sizes': (2048, 512, 256), 'learning_rate': 'invscaling', 'learning_rate_init': np.float64(0.009647986064279235), 'max_iter': 274, 'solver': 'sgd'}",relu,0.030273309996594968,"(2048, 512, 256)",invscaling,0.009647986064279235,274,sgd
28,3,0.47536456508747527,0.048971658787284975,1.0,0.0,"{'activation': 'relu', 'alpha': np.float64(0.00011617540708810749), 'hidden_layer_sizes': (1024, 512, 128), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.010644257525429513), 'max_iter': 295, 'solver': 'lbfgs'}",relu,0.00011617540708810749,"(1024, 512, 128)",constant,0.010644257525429513,295,lbfgs
28,4,0.1693122008710244,0.06603311518625274,0.8005420208687294,0.15509310733069362,"{'activation': 'tanh', 'alpha': np.float64(0.000728789465886316), 'hidden_layer_sizes': (2048,), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.03969668013625947), 'max_iter': 235, 'solver': 'sgd'}",tanh,0.000728789465886316,"(2048,)",adaptive,0.03969668013625947,235,sgd
29,0,0.16565162708297718,0.04641170652771864,0.45071784254672015,0.0842729249308474,"{'activation': 'logistic', 'alpha': np.float64(4.8463129162134106e-05), 'hidden_layer_sizes': (128,), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.000804597205931993), 'max_iter': 460, 'solver': 'adam'}",logistic,4.8463129162134106e-05,"(128,)",adaptive,0.000804597205931993,460,adam
29,1,0.1791005093118096,0.035601219947898166,1.0,0.0,"{'activation': 'tanh', 'alpha': np.float64(0.03133911015853786), 'hidden_layer_sizes': (128,), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.0038634705878819436), 'max_iter': 701, 'solver': 'lbfgs'}",tanh,0.03133911015853786,"(128,)",adaptive,0.0038634705878819436,701,lbfgs
29,2,0.17397229430356365,0.06113752299292517,1.0,0.0,"{'activation': 'tanh', 'alpha': np.float64(0.03342662427169634), 'hidden_layer_sizes': (2048, 256), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.0010533679264335164), 'max_iter': 790, 'solver': 'lbfgs'}",tanh,0.03342662427169634,"(2048, 256)",constant,0.0010533679264335164,790,lbfgs
29,3,0.012044090056285178,0.002191742974844702,0.012090098106909575,0.0002456114104444663,"{'activation': 'logistic', 'alpha': np.float64(7.498676655911319e-05), 'hidden_layer_sizes': (512, 512, 256), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.00015610845751576677), 'max_iter': 503, 'solver': 'sgd'}",logistic,7.498676655911319e-05,"(512, 512, 256)",constant,0.00015610845751576677,503,sgd
29,4,0.12378898878898878,0.05663875669180761,0.3225257601673729,0.08446306329686118,"{'activation': 'tanh', 'alpha': np.float64(7.16659857036822e-05), 'hidden_layer_sizes': (128,), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.0007399919802243329), 'max_iter': 576, 'solver': 'sgd'}",tanh,7.16659857036822e-05,"(128,)",adaptive,0.0007399919802243329,576,sgd
