search_idx,iteration,mean_test_score,std_test_score,mean_train_score,std_train_score,params,colsample_bytree,gamma,learning_rate,max_depth,min_child_weight,n_estimators,reg_alpha,reg_lambda,subsample
9,4,0.40724572590949837,0.016819512016427007,0.9945923898226301,0.0011068810544544324,"{'colsample_bytree': np.float64(0.4960230938214413), 'gamma': np.float64(0.5019026421295242), 'learning_rate': np.float64(0.8629936164771868), 'max_depth': 29, 'min_child_weight': 19, 'n_estimators': 130, 'reg_alpha': np.float64(1.5406882640987383), 'reg_lambda': np.float64(3.2276264281491294), 'subsample': np.float64(0.6163993207019685)}",0.4960230938214413,0.5019026421295242,0.8629936164771868,29,19,130,1.5406882640987383,3.2276264281491294,0.6163993207019685
10,0,0.37752578229320227,0.025314244011256645,0.9820916405548052,0.002027993564175763,"{'colsample_bytree': np.float64(0.6643904987805478), 'gamma': np.float64(0.6312514033222311), 'learning_rate': np.float64(1.5288568234648428), 'max_depth': 20, 'min_child_weight': 19, 'n_estimators': 187, 'reg_alpha': np.float64(2.380877050036161), 'reg_lambda': np.float64(3.428403974500635), 'subsample': np.float64(0.6204270269295684)}",0.6643904987805478,0.6312514033222311,1.5288568234648428,20,19,187,2.380877050036161,3.428403974500635,0.6204270269295684
10,1,0.4186682633118912,0.02004457784063542,0.9839226151851284,0.0020264100259308393,"{'colsample_bytree': np.float64(0.5237607011168708), 'gamma': np.float64(0.39772790646189327), 'learning_rate': np.float64(1.0398477332711784), 'max_depth': 25, 'min_child_weight': 14, 'n_estimators': 100, 'reg_alpha': np.float64(2.990078656481078), 'reg_lambda': np.float64(2.219109232723953), 'subsample': np.float64(0.5615973003215895)}",0.5237607011168708,0.39772790646189327,1.0398477332711784,25,14,100,2.990078656481078,2.219109232723953,0.5615973003215895
10,2,0.35646254169084257,0.014739377803648021,0.9643630988519508,0.003741824663977496,"{'colsample_bytree': np.float64(0.6929368947981924), 'gamma': np.float64(0.7521313424313275), 'learning_rate': np.float64(1.973180568409805), 'max_depth': 9, 'min_child_weight': 17, 'n_estimators': 104, 'reg_alpha': np.float64(2.73953255535098), 'reg_lambda': np.float64(2.355973533496174), 'subsample': np.float64(0.5938920988610967)}",0.6929368947981924,0.7521313424313275,1.973180568409805,9,17,104,2.73953255535098,2.355973533496174,0.5938920988610967
10,3,0.269417955420734,0.0183764697481007,0.9368786046602668,0.0072483787923630005,"{'colsample_bytree': np.float64(0.39930528468243487), 'gamma': np.float64(0.1659976884583484), 'learning_rate': np.float64(2.000722298839834), 'max_depth': 20, 'min_child_weight': 19, 'n_estimators': 106, 'reg_alpha': np.float64(1.7973141323870054), 'reg_lambda': np.float64(2.95529197878146), 'subsample': np.float64(0.461558661995794)}",0.39930528468243487,0.1659976884583484,2.000722298839834,20,19,106,1.7973141323870054,2.95529197878146,0.461558661995794
10,4,0.4443553733327281,0.03586239729362272,0.977386943112681,0.004432015087847955,"{'colsample_bytree': np.float64(0.6235289061896601), 'gamma': np.float64(0.893841156596837), 'learning_rate': np.float64(0.8231452703613145), 'max_depth': 32, 'min_child_weight': 12, 'n_estimators': 237, 'reg_alpha': np.float64(2.700751228489222), 'reg_lambda': np.float64(3.4004203141449114), 'subsample': np.float64(0.8807620177551941)}",0.6235289061896601,0.893841156596837,0.8231452703613145,32,12,237,2.700751228489222,3.4004203141449114,0.8807620177551941
11,0,0.3930411500740201,0.026345604739517643,0.9981923068153765,0.001144106139137423,"{'colsample_bytree': np.float64(0.6709095694315852), 'gamma': np.float64(0.298811321586405), 'learning_rate': np.float64(1.3394645071150229), 'max_depth': 18, 'min_child_weight': 4, 'n_estimators': 195, 'reg_alpha': np.float64(2.4192597494568044), 'reg_lambda': np.float64(2.42561814324044), 'subsample': np.float64(0.8109039658008608)}",0.6709095694315852,0.298811321586405,1.3394645071150229,18,4,195,2.4192597494568044,2.42561814324044,0.8109039658008608
11,1,0.3899980364689908,0.017132792459391075,0.993939154131712,0.0012642790874328445,"{'colsample_bytree': np.float64(0.4164782393713703), 'gamma': np.float64(0.660687081223427), 'learning_rate': np.float64(1.4822611305366205), 'max_depth': 6, 'min_child_weight': 14, 'n_estimators': 156, 'reg_alpha': np.float64(1.7091776934713456), 'reg_lambda': np.float64(3.7916103132806955), 'subsample': np.float64(0.7811244600323729)}",0.4164782393713703,0.660687081223427,1.4822611305366205,6,14,156,1.7091776934713456,3.7916103132806955,0.7811244600323729
11,2,0.4318791637586094,0.037669299188374465,0.9993577868695149,0.00048778379998720966,"{'colsample_bytree': np.float64(0.45510038632631866), 'gamma': np.float64(0.3536564666958667), 'learning_rate': np.float64(0.8899031781963205), 'max_depth': 22, 'min_child_weight': 4, 'n_estimators': 231, 'reg_alpha': np.float64(1.9846395162968657), 'reg_lambda': np.float64(3.340100498692788), 'subsample': np.float64(0.6406906281413266)}",0.45510038632631866,0.3536564666958667,0.8899031781963205,22,4,231,1.9846395162968657,3.340100498692788,0.6406906281413266
11,3,0.33897755109705335,0.025995693834220374,0.9882116858247849,0.0012279265241166887,"{'colsample_bytree': np.float64(0.3060832929629854), 'gamma': np.float64(0.2521042772468125), 'learning_rate': np.float64(2.115549552580629), 'max_depth': 15, 'min_child_weight': 14, 'n_estimators': 108, 'reg_alpha': np.float64(2.5661583054047044), 'reg_lambda': np.float64(4.312477005512656), 'subsample': np.float64(0.5530597326598176)}",0.3060832929629854,0.2521042772468125,2.115549552580629,15,14,108,2.5661583054047044,4.312477005512656,0.5530597326598176
11,4,0.4351284017489694,0.038338463567642145,0.9916267724095424,0.0029157898516969575,"{'colsample_bytree': np.float64(0.6034509842517533), 'gamma': np.float64(0.3479378127846277), 'learning_rate': np.float64(1.150850254037987), 'max_depth': 14, 'min_child_weight': 8, 'n_estimators': 130, 'reg_alpha': np.float64(2.9532699737740282), 'reg_lambda': np.float64(3.096327102719002), 'subsample': np.float64(0.6977876348441518)}",0.6034509842517533,0.3479378127846277,1.150850254037987,14,8,130,2.9532699737740282,3.096327102719002,0.6977876348441518
