search_idx,iteration,mean_test_score,std_test_score,mean_train_score,std_train_score,params,mlp1_activation,mlp1_alpha,mlp1_hidden_layers,mlp1_learning_rate,mlp1_learning_rate_init,mlp1_max_iter,mlp1_solver,mlp2_activation,mlp2_alpha,mlp2_hidden_layers,mlp2_learning_rate,mlp2_learning_rate_init,mlp2_max_iter,mlp2_solver,mlp3_activation,mlp3_alpha,mlp3_hidden_layers,mlp3_learning_rate,mlp3_learning_rate_init,mlp3_max_iter,mlp3_solver
0,0,0.16492139145911175,0.013211230559867797,0.9874172870699471,0.024787930027946506,"{'mlp1_activation': 'relu', 'mlp1_alpha': np.float64(0.0003060829122721056), 'mlp1_hidden_layers': (1024, 384, 128), 'mlp1_learning_rate': 'adaptive', 'mlp1_learning_rate_init': np.float64(0.07640632808807843), 'mlp1_max_iter': 1348, 'mlp1_solver': 'adam', 'mlp2_activation': 'logistic', 'mlp2_alpha': np.float64(0.003122932455710138), 'mlp2_hidden_layers': (128,), 'mlp2_learning_rate': 'adaptive', 'mlp2_learning_rate_init': np.float64(0.0005115569132287833), 'mlp2_max_iter': 744, 'mlp2_solver': 'sgd', 'mlp3_activation': 'tanh', 'mlp3_alpha': np.float64(0.0009679734529457295), 'mlp3_hidden_layers': (50,), 'mlp3_learning_rate': 'constant', 'mlp3_learning_rate_init': np.float64(0.0014715571316929233), 'mlp3_max_iter': 708, 'mlp3_solver': 'lbfgs'}",relu,0.0003060829122721056,"(1024, 384, 128)",adaptive,0.07640632808807843,1348,adam,logistic,0.003122932455710138,"(128,)",adaptive,0.0005115569132287833,744,sgd,tanh,0.0009679734529457295,"(50,)",constant,0.0014715571316929233,708,lbfgs
0,1,0.6171422663195527,0.027937049422838894,1.0,0.0,"{'mlp1_activation': 'relu', 'mlp1_alpha': np.float64(9.68186318098884e-05), 'mlp1_hidden_layers': (512, 256, 128), 'mlp1_learning_rate': 'adaptive', 'mlp1_learning_rate_init': np.float64(0.004150493552733112), 'mlp1_max_iter': 726, 'mlp1_solver': 'sgd', 'mlp2_activation': 'relu', 'mlp2_alpha': np.float64(1.3679623489235275e-05), 'mlp2_hidden_layers': (256, 128), 'mlp2_learning_rate': 'constant', 'mlp2_learning_rate_init': np.float64(0.027627121354867393), 'mlp2_max_iter': 1482, 'mlp2_solver': 'lbfgs', 'mlp3_activation': 'tanh', 'mlp3_alpha': np.float64(0.08602809918715944), 'mlp3_hidden_layers': (50,), 'mlp3_learning_rate': 'adaptive', 'mlp3_learning_rate_init': np.float64(0.002066000206465512), 'mlp3_max_iter': 522, 'mlp3_solver': 'lbfgs'}",relu,9.68186318098884e-05,"(512, 256, 128)",adaptive,0.004150493552733112,726,sgd,relu,1.3679623489235275e-05,"(256, 128)",constant,0.027627121354867393,1482,lbfgs,tanh,0.08602809918715944,"(50,)",adaptive,0.002066000206465512,522,lbfgs
0,2,0.601837051815472,0.028706255776506436,0.9610595896086741,0.005422523786820576,"{'mlp1_activation': 'relu', 'mlp1_alpha': np.float64(3.498700838131136e-05), 'mlp1_hidden_layers': (768, 256, 128), 'mlp1_learning_rate': 'adaptive', 'mlp1_learning_rate_init': np.float64(0.002118314599252704), 'mlp1_max_iter': 1230, 'mlp1_solver': 'adam', 'mlp2_activation': 'logistic', 'mlp2_alpha': np.float64(0.0036337994866951695), 'mlp2_hidden_layers': (128, 64), 'mlp2_learning_rate': 'constant', 'mlp2_learning_rate_init': np.float64(0.0009506613365349251), 'mlp2_max_iter': 524, 'mlp2_solver': 'sgd', 'mlp3_activation': 'logistic', 'mlp3_alpha': np.float64(0.0016180942499247075), 'mlp3_hidden_layers': (50, 25), 'mlp3_learning_rate': 'adaptive', 'mlp3_learning_rate_init': np.float64(0.0014534949492419407), 'mlp3_max_iter': 693, 'mlp3_solver': 'adam'}",relu,3.498700838131136e-05,"(768, 256, 128)",adaptive,0.002118314599252704,1230,adam,logistic,0.0036337994866951695,"(128, 64)",constant,0.0009506613365349251,524,sgd,logistic,0.0016180942499247075,"(50, 25)",adaptive,0.0014534949492419407,693,adam
0,3,0.2718812330799019,0.024338641972199627,0.9992860655083844,0.0006536264349872839,"{'mlp1_activation': 'relu', 'mlp1_alpha': np.float64(0.008739671864179475), 'mlp1_hidden_layers': (1024, 256, 128), 'mlp1_learning_rate': 'adaptive', 'mlp1_learning_rate_init': np.float64(0.0022660395488911713), 'mlp1_max_iter': 575, 'mlp1_solver': 'sgd', 'mlp2_activation': 'tanh', 'mlp2_alpha': np.float64(0.0001585193200818417), 'mlp2_hidden_layers': (128, 64), 'mlp2_learning_rate': 'adaptive', 'mlp2_learning_rate_init': np.float64(0.0018959979261288268), 'mlp2_max_iter': 854, 'mlp2_solver': 'adam', 'mlp3_activation': 'tanh', 'mlp3_alpha': np.float64(1.8428545593620372e-05), 'mlp3_hidden_layers': (50,), 'mlp3_learning_rate': 'constant', 'mlp3_learning_rate_init': np.float64(0.024880224032445206), 'mlp3_max_iter': 686, 'mlp3_solver': 'lbfgs'}",relu,0.008739671864179475,"(1024, 256, 128)",adaptive,0.0022660395488911713,575,sgd,tanh,0.0001585193200818417,"(128, 64)",adaptive,0.0018959979261288268,854,adam,tanh,1.8428545593620372e-05,"(50,)",constant,0.024880224032445206,686,lbfgs
0,4,0.32146196506309616,0.023485008191602402,0.9998688764835759,0.0002622470328483839,"{'mlp1_activation': 'logistic', 'mlp1_alpha': np.float64(0.0002519534590511365), 'mlp1_hidden_layers': (768, 256), 'mlp1_learning_rate': 'constant', 'mlp1_learning_rate_init': np.float64(0.02234367515302392), 'mlp1_max_iter': 1116, 'mlp1_solver': 'adam', 'mlp2_activation': 'logistic', 'mlp2_alpha': np.float64(0.0009309361103599312), 'mlp2_hidden_layers': (256, 128), 'mlp2_learning_rate': 'adaptive', 'mlp2_learning_rate_init': np.float64(0.004492727090945529), 'mlp2_max_iter': 563, 'mlp2_solver': 'lbfgs', 'mlp3_activation': 'logistic', 'mlp3_alpha': np.float64(0.010036054882706593), 'mlp3_hidden_layers': (50,), 'mlp3_learning_rate': 'adaptive', 'mlp3_learning_rate_init': np.float64(0.011917931787509632), 'mlp3_max_iter': 869, 'mlp3_solver': 'adam'}",logistic,0.0002519534590511365,"(768, 256)",constant,0.02234367515302392,1116,adam,logistic,0.0009309361103599312,"(256, 128)",adaptive,0.004492727090945529,563,lbfgs,logistic,0.010036054882706593,"(50,)",adaptive,0.011917931787509632,869,adam
1,0,0.5418499593653535,0.01969920635528046,1.0,0.0,"{'mlp1_activation': 'logistic', 'mlp1_alpha': np.float64(0.031728678426666594), 'mlp1_hidden_layers': (1024, 256, 128), 'mlp1_learning_rate': 'constant', 'mlp1_learning_rate_init': np.float64(0.00026413611706102975), 'mlp1_max_iter': 1402, 'mlp1_solver': 'sgd', 'mlp2_activation': 'logistic', 'mlp2_alpha': np.float64(0.02160979770576127), 'mlp2_hidden_layers': (256, 128, 64), 'mlp2_learning_rate': 'adaptive', 'mlp2_learning_rate_init': np.float64(0.007536926870072843), 'mlp2_max_iter': 1231, 'mlp2_solver': 'lbfgs', 'mlp3_activation': 'relu', 'mlp3_alpha': np.float64(9.39069829403794e-05), 'mlp3_hidden_layers': (50, 25), 'mlp3_learning_rate': 'adaptive', 'mlp3_learning_rate_init': np.float64(0.006017914662849908), 'mlp3_max_iter': 738, 'mlp3_solver': 'lbfgs'}",logistic,0.031728678426666594,"(1024, 256, 128)",constant,0.00026413611706102975,1402,sgd,logistic,0.02160979770576127,"(256, 128, 64)",adaptive,0.007536926870072843,1231,lbfgs,relu,9.39069829403794e-05,"(50, 25)",adaptive,0.006017914662849908,738,lbfgs
1,1,0.6151536551520355,0.03991767343767271,1.0,0.0,"{'mlp1_activation': 'relu', 'mlp1_alpha': np.float64(0.007357703124514354), 'mlp1_hidden_layers': (768, 256, 128), 'mlp1_learning_rate': 'adaptive', 'mlp1_learning_rate_init': np.float64(0.0003440075210873416), 'mlp1_max_iter': 1017, 'mlp1_solver': 'adam', 'mlp2_activation': 'logistic', 'mlp2_alpha': np.float64(0.020875141950517023), 'mlp2_hidden_layers': (256,), 'mlp2_learning_rate': 'constant', 'mlp2_learning_rate_init': np.float64(0.00030851777198717494), 'mlp2_max_iter': 1302, 'mlp2_solver': 'lbfgs', 'mlp3_activation': 'relu', 'mlp3_alpha': np.float64(0.06080861053055127), 'mlp3_hidden_layers': (50,), 'mlp3_learning_rate': 'constant', 'mlp3_learning_rate_init': np.float64(0.0007859948496984373), 'mlp3_max_iter': 837, 'mlp3_solver': 'lbfgs'}",relu,0.007357703124514354,"(768, 256, 128)",adaptive,0.0003440075210873416,1017,adam,logistic,0.020875141950517023,"(256,)",constant,0.00030851777198717494,1302,lbfgs,relu,0.06080861053055127,"(50,)",constant,0.0007859948496984373,837,lbfgs
1,2,0.4527650116118761,0.04634692954572417,0.8829609939772565,0.09185426888524874,"{'mlp1_activation': 'tanh', 'mlp1_alpha': np.float64(0.0010015297789251478), 'mlp1_hidden_layers': (768, 256, 128), 'mlp1_learning_rate': 'adaptive', 'mlp1_learning_rate_init': np.float64(0.0015486170897444005), 'mlp1_max_iter': 676, 'mlp1_solver': 'adam', 'mlp2_activation': 'relu', 'mlp2_alpha': np.float64(0.02152954364873828), 'mlp2_hidden_layers': (128, 64), 'mlp2_learning_rate': 'adaptive', 'mlp2_learning_rate_init': np.float64(0.0006700359752998228), 'mlp2_max_iter': 1431, 'mlp2_solver': 'sgd', 'mlp3_activation': 'logistic', 'mlp3_alpha': np.float64(0.08325412083815434), 'mlp3_hidden_layers': (50, 25), 'mlp3_learning_rate': 'adaptive', 'mlp3_learning_rate_init': np.float64(0.09332868615704655), 'mlp3_max_iter': 528, 'mlp3_solver': 'adam'}",tanh,0.0010015297789251478,"(768, 256, 128)",adaptive,0.0015486170897444005,676,adam,relu,0.02152954364873828,"(128, 64)",adaptive,0.0006700359752998228,1431,sgd,logistic,0.08325412083815434,"(50, 25)",adaptive,0.09332868615704655,528,adam
1,3,0.5615659602297335,0.038234047377071055,1.0,0.0,"{'mlp1_activation': 'logistic', 'mlp1_alpha': np.float64(0.06079214302033537), 'mlp1_hidden_layers': (768, 256, 128), 'mlp1_learning_rate': 'constant', 'mlp1_learning_rate_init': np.float64(0.004517954069910493), 'mlp1_max_iter': 950, 'mlp1_solver': 'adam', 'mlp2_activation': 'tanh', 'mlp2_alpha': np.float64(0.016894043947169403), 'mlp2_hidden_layers': (256, 128), 'mlp2_learning_rate': 'adaptive', 'mlp2_learning_rate_init': np.float64(0.05109127514158733), 'mlp2_max_iter': 629, 'mlp2_solver': 'lbfgs', 'mlp3_activation': 'relu', 'mlp3_alpha': np.float64(0.0001786193432528457), 'mlp3_hidden_layers': (50, 25), 'mlp3_learning_rate': 'adaptive', 'mlp3_learning_rate_init': np.float64(0.00130666501699294), 'mlp3_max_iter': 649, 'mlp3_solver': 'lbfgs'}",logistic,0.06079214302033537,"(768, 256, 128)",constant,0.004517954069910493,950,adam,tanh,0.016894043947169403,"(256, 128)",adaptive,0.05109127514158733,629,lbfgs,relu,0.0001786193432528457,"(50, 25)",adaptive,0.00130666501699294,649,lbfgs
1,4,0.23189818336634146,0.019249070482720093,0.8633192203766649,0.1356226007021948,"{'mlp1_activation': 'logistic', 'mlp1_alpha': np.float64(0.010620646449521164), 'mlp1_hidden_layers': (768, 256), 'mlp1_learning_rate': 'adaptive', 'mlp1_learning_rate_init': np.float64(0.0002732561840036902), 'mlp1_max_iter': 678, 'mlp1_solver': 'sgd', 'mlp2_activation': 'tanh', 'mlp2_alpha': np.float64(0.0008032917181247905), 'mlp2_hidden_layers': (256, 128), 'mlp2_learning_rate': 'adaptive', 'mlp2_learning_rate_init': np.float64(0.04423760533150092), 'mlp2_max_iter': 1412, 'mlp2_solver': 'sgd', 'mlp3_activation': 'tanh', 'mlp3_alpha': np.float64(0.0065744440488909395), 'mlp3_hidden_layers': (100, 50, 25), 'mlp3_learning_rate': 'adaptive', 'mlp3_learning_rate_init': np.float64(0.0002749571776230201), 'mlp3_max_iter': 793, 'mlp3_solver': 'adam'}",logistic,0.010620646449521164,"(768, 256)",adaptive,0.0002732561840036902,678,sgd,tanh,0.0008032917181247905,"(256, 128)",adaptive,0.04423760533150092,1412,sgd,tanh,0.0065744440488909395,"(100, 50, 25)",adaptive,0.0002749571776230201,793,adam
2,0,0.2997097814209207,0.017589686162207786,0.996378792621387,0.001902525713876245,"{'mlp1_activation': 'tanh', 'mlp1_alpha': np.float64(0.053091602225082114), 'mlp1_hidden_layers': (1024, 256, 128), 'mlp1_learning_rate': 'adaptive', 'mlp1_learning_rate_init': np.float64(0.0022206215723206907), 'mlp1_max_iter': 1282, 'mlp1_solver': 'adam', 'mlp2_activation': 'tanh', 'mlp2_alpha': np.float64(0.01566661123384767), 'mlp2_hidden_layers': (256, 128), 'mlp2_learning_rate': 'adaptive', 'mlp2_learning_rate_init': np.float64(0.06956887007632251), 'mlp2_max_iter': 1288, 'mlp2_solver': 'lbfgs', 'mlp3_activation': 'tanh', 'mlp3_alpha': np.float64(2.4277741945207886e-05), 'mlp3_hidden_layers': (100, 50, 25), 'mlp3_learning_rate': 'adaptive', 'mlp3_learning_rate_init': np.float64(0.018703313106702864), 'mlp3_max_iter': 1287, 'mlp3_solver': 'adam'}",tanh,0.053091602225082114,"(1024, 256, 128)",adaptive,0.0022206215723206907,1282,adam,tanh,0.01566661123384767,"(256, 128)",adaptive,0.06956887007632251,1288,lbfgs,tanh,2.4277741945207886e-05,"(100, 50, 25)",adaptive,0.018703313106702864,1287,adam
2,1,0.5894785157112978,0.03682134652666247,1.0,0.0,"{'mlp1_activation': 'logistic', 'mlp1_alpha': np.float64(0.0028906506677119337), 'mlp1_hidden_layers': (1024, 256, 128), 'mlp1_learning_rate': 'adaptive', 'mlp1_learning_rate_init': np.float64(0.0008432904706745665), 'mlp1_max_iter': 1045, 'mlp1_solver': 'sgd', 'mlp2_activation': 'relu', 'mlp2_alpha': np.float64(0.05629635761515099), 'mlp2_hidden_layers': (256, 128, 64), 'mlp2_learning_rate': 'adaptive', 'mlp2_learning_rate_init': np.float64(0.08654309907953593), 'mlp2_max_iter': 1215, 'mlp2_solver': 'lbfgs', 'mlp3_activation': 'relu', 'mlp3_alpha': np.float64(0.0042625792116338145), 'mlp3_hidden_layers': (50, 25), 'mlp3_learning_rate': 'adaptive', 'mlp3_learning_rate_init': np.float64(0.0588118007782219), 'mlp3_max_iter': 551, 'mlp3_solver': 'lbfgs'}",logistic,0.0028906506677119337,"(1024, 256, 128)",adaptive,0.0008432904706745665,1045,sgd,relu,0.05629635761515099,"(256, 128, 64)",adaptive,0.08654309907953593,1215,lbfgs,relu,0.0042625792116338145,"(50, 25)",adaptive,0.0588118007782219,551,lbfgs
2,2,0.2875380255500717,0.03605256792407403,0.9941429943845742,0.009725622117282185,"{'mlp1_activation': 'relu', 'mlp1_alpha': np.float64(0.019750328448511007), 'mlp1_hidden_layers': (1024, 384, 128), 'mlp1_learning_rate': 'constant', 'mlp1_learning_rate_init': np.float64(0.01810046410051897), 'mlp1_max_iter': 1011, 'mlp1_solver': 'adam', 'mlp2_activation': 'logistic', 'mlp2_alpha': np.float64(0.034258420021633), 'mlp2_hidden_layers': (128,), 'mlp2_learning_rate': 'constant', 'mlp2_learning_rate_init': np.float64(0.028718519580899708), 'mlp2_max_iter': 991, 'mlp2_solver': 'lbfgs', 'mlp3_activation': 'logistic', 'mlp3_alpha': np.float64(0.00016271074219333402), 'mlp3_hidden_layers': (100, 50, 25), 'mlp3_learning_rate': 'constant', 'mlp3_learning_rate_init': np.float64(0.015972716588550977), 'mlp3_max_iter': 966, 'mlp3_solver': 'adam'}",relu,0.019750328448511007,"(1024, 384, 128)",constant,0.01810046410051897,1011,adam,logistic,0.034258420021633,"(128,)",constant,0.028718519580899708,991,lbfgs,logistic,0.00016271074219333402,"(100, 50, 25)",constant,0.015972716588550977,966,adam
2,3,0.5173695810060452,0.04895418771938396,0.9936433229478213,0.003528077882818882,"{'mlp1_activation': 'relu', 'mlp1_alpha': np.float64(1.3827285313322235e-05), 'mlp1_hidden_layers': (1024, 256), 'mlp1_learning_rate': 'adaptive', 'mlp1_learning_rate_init': np.float64(0.00022695635574277812), 'mlp1_max_iter': 1425, 'mlp1_solver': 'sgd', 'mlp2_activation': 'relu', 'mlp2_alpha': np.float64(0.011007912326046441), 'mlp2_hidden_layers': (256,), 'mlp2_learning_rate': 'adaptive', 'mlp2_learning_rate_init': np.float64(0.05259201095980626), 'mlp2_max_iter': 1376, 'mlp2_solver': 'sgd', 'mlp3_activation': 'logistic', 'mlp3_alpha': np.float64(0.00028977147598854906), 'mlp3_hidden_layers': (50,), 'mlp3_learning_rate': 'constant', 'mlp3_learning_rate_init': np.float64(0.0008348385818446615), 'mlp3_max_iter': 1298, 'mlp3_solver': 'lbfgs'}",relu,1.3827285313322235e-05,"(1024, 256)",adaptive,0.00022695635574277812,1425,sgd,relu,0.011007912326046441,"(256,)",adaptive,0.05259201095980626,1376,sgd,logistic,0.00028977147598854906,"(50,)",constant,0.0008348385818446615,1298,lbfgs
2,4,0.26363676145881254,0.025741808461263293,0.9994073685610585,0.0008355695040042406,"{'mlp1_activation': 'tanh', 'mlp1_alpha': np.float64(0.0006118299756633968), 'mlp1_hidden_layers': (1024, 256, 128), 'mlp1_learning_rate': 'adaptive', 'mlp1_learning_rate_init': np.float64(0.0004833063074949945), 'mlp1_max_iter': 709, 'mlp1_solver': 'sgd', 'mlp2_activation': 'tanh', 'mlp2_alpha': np.float64(9.204767082768292e-05), 'mlp2_hidden_layers': (128, 64), 'mlp2_learning_rate': 'constant', 'mlp2_learning_rate_init': np.float64(0.0029957317261125093), 'mlp2_max_iter': 1244, 'mlp2_solver': 'adam', 'mlp3_activation': 'tanh', 'mlp3_alpha': np.float64(0.0006724460388923626), 'mlp3_hidden_layers': (100, 50, 25), 'mlp3_learning_rate': 'constant', 'mlp3_learning_rate_init': np.float64(0.012008566729561075), 'mlp3_max_iter': 897, 'mlp3_solver': 'lbfgs'}",tanh,0.0006118299756633968,"(1024, 256, 128)",adaptive,0.0004833063074949945,709,sgd,tanh,9.204767082768292e-05,"(128, 64)",constant,0.0029957317261125093,1244,adam,tanh,0.0006724460388923626,"(100, 50, 25)",constant,0.012008566729561075,897,lbfgs
3,0,0.6042687364281691,0.018600303449251728,0.9983024483351084,0.0006966470599304346,"{'mlp1_activation': 'relu', 'mlp1_alpha': np.float64(1.0677039025510443e-05), 'mlp1_hidden_layers': (1024, 256), 'mlp1_learning_rate': 'constant', 'mlp1_learning_rate_init': np.float64(0.007971997866095542), 'mlp1_max_iter': 930, 'mlp1_solver': 'sgd', 'mlp2_activation': 'relu', 'mlp2_alpha': np.float64(0.0001506104311475518), 'mlp2_hidden_layers': (128, 64), 'mlp2_learning_rate': 'adaptive', 'mlp2_learning_rate_init': np.float64(0.01265457419553913), 'mlp2_max_iter': 1447, 'mlp2_solver': 'lbfgs', 'mlp3_activation': 'tanh', 'mlp3_alpha': np.float64(0.00023732672125185552), 'mlp3_hidden_layers': (100, 50, 25), 'mlp3_learning_rate': 'constant', 'mlp3_learning_rate_init': np.float64(0.00551663905963381), 'mlp3_max_iter': 1306, 'mlp3_solver': 'adam'}",relu,1.0677039025510443e-05,"(1024, 256)",constant,0.007971997866095542,930,sgd,relu,0.0001506104311475518,"(128, 64)",adaptive,0.01265457419553913,1447,lbfgs,tanh,0.00023732672125185552,"(100, 50, 25)",constant,0.00551663905963381,1306,adam
3,1,0.3440853426503253,0.027360417021147325,1.0,0.0,"{'mlp1_activation': 'relu', 'mlp1_alpha': np.float64(0.002172565557018054), 'mlp1_hidden_layers': (768, 256, 128), 'mlp1_learning_rate': 'adaptive', 'mlp1_learning_rate_init': np.float64(0.0008730234156634315), 'mlp1_max_iter': 646, 'mlp1_solver': 'sgd', 'mlp2_activation': 'tanh', 'mlp2_alpha': np.float64(0.0005942699679123905), 'mlp2_hidden_layers': (128, 64), 'mlp2_learning_rate': 'constant', 'mlp2_learning_rate_init': np.float64(0.012918728767810498), 'mlp2_max_iter': 528, 'mlp2_solver': 'lbfgs', 'mlp3_activation': 'tanh', 'mlp3_alpha': np.float64(0.0001247279890334287), 'mlp3_hidden_layers': (50, 25), 'mlp3_learning_rate': 'adaptive', 'mlp3_learning_rate_init': np.float64(0.029037200884674402), 'mlp3_max_iter': 1325, 'mlp3_solver': 'lbfgs'}",relu,0.002172565557018054,"(768, 256, 128)",adaptive,0.0008730234156634315,646,sgd,tanh,0.0005942699679123905,"(128, 64)",constant,0.012918728767810498,528,lbfgs,tanh,0.0001247279890334287,"(50, 25)",adaptive,0.029037200884674402,1325,lbfgs
3,2,0.6166262104723363,0.03493333253827211,0.9995492298647921,0.0006402374632413904,"{'mlp1_activation': 'logistic', 'mlp1_alpha': np.float64(7.717959158072354e-05), 'mlp1_hidden_layers': (1024, 256, 128), 'mlp1_learning_rate': 'adaptive', 'mlp1_learning_rate_init': np.float64(0.06041257397773963), 'mlp1_max_iter': 1040, 'mlp1_solver': 'sgd', 'mlp2_activation': 'relu', 'mlp2_alpha': np.float64(0.0019338651887065173), 'mlp2_hidden_layers': (256, 128), 'mlp2_learning_rate': 'adaptive', 'mlp2_learning_rate_init': np.float64(0.0014446666892334724), 'mlp2_max_iter': 1456, 'mlp2_solver': 'lbfgs', 'mlp3_activation': 'tanh', 'mlp3_alpha': np.float64(0.06799230636623442), 'mlp3_hidden_layers': (50, 25), 'mlp3_learning_rate': 'adaptive', 'mlp3_learning_rate_init': np.float64(0.053682807889871634), 'mlp3_max_iter': 1106, 'mlp3_solver': 'adam'}",logistic,7.717959158072354e-05,"(1024, 256, 128)",adaptive,0.06041257397773963,1040,sgd,relu,0.0019338651887065173,"(256, 128)",adaptive,0.0014446666892334724,1456,lbfgs,tanh,0.06799230636623442,"(50, 25)",adaptive,0.053682807889871634,1106,adam
3,3,0.44833008833977406,0.03494218084556247,0.9975156503166487,0.0012345003791093213,"{'mlp1_activation': 'logistic', 'mlp1_alpha': np.float64(0.002191262808397138), 'mlp1_hidden_layers': (768, 256), 'mlp1_learning_rate': 'adaptive', 'mlp1_learning_rate_init': np.float64(0.0003553796587339132), 'mlp1_max_iter': 630, 'mlp1_solver': 'sgd', 'mlp2_activation': 'logistic', 'mlp2_alpha': np.float64(0.006848855569031157), 'mlp2_hidden_layers': (256,), 'mlp2_learning_rate': 'constant', 'mlp2_learning_rate_init': np.float64(0.03309031711021708), 'mlp2_max_iter': 1225, 'mlp2_solver': 'lbfgs', 'mlp3_activation': 'relu', 'mlp3_alpha': np.float64(8.134098346736289e-05), 'mlp3_hidden_layers': (100, 50), 'mlp3_learning_rate': 'constant', 'mlp3_learning_rate_init': np.float64(0.004256732909357153), 'mlp3_max_iter': 985, 'mlp3_solver': 'adam'}",logistic,0.002191262808397138,"(768, 256)",adaptive,0.0003553796587339132,630,sgd,logistic,0.006848855569031157,"(256,)",constant,0.03309031711021708,1225,lbfgs,relu,8.134098346736289e-05,"(100, 50)",constant,0.004256732909357153,985,adam
3,4,0.6131658337093149,0.041527359761986495,1.0,0.0,"{'mlp1_activation': 'relu', 'mlp1_alpha': np.float64(0.003726333764483606), 'mlp1_hidden_layers': (1024, 256), 'mlp1_learning_rate': 'adaptive', 'mlp1_learning_rate_init': np.float64(0.008055803275541007), 'mlp1_max_iter': 673, 'mlp1_solver': 'sgd', 'mlp2_activation': 'relu', 'mlp2_alpha': np.float64(0.019480970098482504), 'mlp2_hidden_layers': (128, 64), 'mlp2_learning_rate': 'constant', 'mlp2_learning_rate_init': np.float64(0.0022856114530351), 'mlp2_max_iter': 1278, 'mlp2_solver': 'lbfgs', 'mlp3_activation': 'logistic', 'mlp3_alpha': np.float64(0.041800849189203994), 'mlp3_hidden_layers': (50, 25), 'mlp3_learning_rate': 'adaptive', 'mlp3_learning_rate_init': np.float64(0.013369740629522564), 'mlp3_max_iter': 975, 'mlp3_solver': 'lbfgs'}",relu,0.003726333764483606,"(1024, 256)",adaptive,0.008055803275541007,673,sgd,relu,0.019480970098482504,"(128, 64)",constant,0.0022856114530351,1278,lbfgs,logistic,0.041800849189203994,"(50, 25)",adaptive,0.013369740629522564,975,lbfgs
4,0,0.5446566333004934,0.009845034675870543,1.0,0.0,"{'mlp1_activation': 'logistic', 'mlp1_alpha': np.float64(0.0012662578034303197), 'mlp1_hidden_layers': (768, 256), 'mlp1_learning_rate': 'constant', 'mlp1_learning_rate_init': np.float64(0.0003413412125617339), 'mlp1_max_iter': 897, 'mlp1_solver': 'sgd', 'mlp2_activation': 'tanh', 'mlp2_alpha': np.float64(0.0036424714347168454), 'mlp2_hidden_layers': (128, 64), 'mlp2_learning_rate': 'constant', 'mlp2_learning_rate_init': np.float64(0.003135982558321986), 'mlp2_max_iter': 680, 'mlp2_solver': 'adam', 'mlp3_activation': 'relu', 'mlp3_alpha': np.float64(1.5005701617171221e-05), 'mlp3_hidden_layers': (50, 25), 'mlp3_learning_rate': 'adaptive', 'mlp3_learning_rate_init': np.float64(0.02215656390453579), 'mlp3_max_iter': 1124, 'mlp3_solver': 'lbfgs'}",logistic,0.0012662578034303197,"(768, 256)",constant,0.0003413412125617339,897,sgd,tanh,0.0036424714347168454,"(128, 64)",constant,0.003135982558321986,680,adam,relu,1.5005701617171221e-05,"(50, 25)",adaptive,0.02215656390453579,1124,lbfgs
4,1,0.4532039948192891,0.05397647588199265,0.9959643590594786,0.002318764355237526,"{'mlp1_activation': 'tanh', 'mlp1_alpha': np.float64(0.05974432442366141), 'mlp1_hidden_layers': (1024, 384, 128), 'mlp1_learning_rate': 'constant', 'mlp1_learning_rate_init': np.float64(0.013107453524193773), 'mlp1_max_iter': 979, 'mlp1_solver': 'adam', 'mlp2_activation': 'logistic', 'mlp2_alpha': np.float64(0.036044776717875156), 'mlp2_hidden_layers': (256,), 'mlp2_learning_rate': 'constant', 'mlp2_learning_rate_init': np.float64(0.00016488527581362607), 'mlp2_max_iter': 1412, 'mlp2_solver': 'lbfgs', 'mlp3_activation': 'relu', 'mlp3_alpha': np.float64(1.0578058319627215e-05), 'mlp3_hidden_layers': (50,), 'mlp3_learning_rate': 'constant', 'mlp3_learning_rate_init': np.float64(0.0013025563800976923), 'mlp3_max_iter': 508, 'mlp3_solver': 'adam'}",tanh,0.05974432442366141,"(1024, 384, 128)",constant,0.013107453524193773,979,adam,logistic,0.036044776717875156,"(256,)",constant,0.00016488527581362607,1412,lbfgs,relu,1.0578058319627215e-05,"(50,)",constant,0.0013025563800976923,508,adam
4,2,0.5298278823238772,0.029425656839147774,0.9544845243930731,0.01551771005166027,"{'mlp1_activation': 'logistic', 'mlp1_alpha': np.float64(0.09623849087815783), 'mlp1_hidden_layers': (1024, 384, 128), 'mlp1_learning_rate': 'constant', 'mlp1_learning_rate_init': np.float64(0.05971125276715361), 'mlp1_max_iter': 784, 'mlp1_solver': 'adam', 'mlp2_activation': 'tanh', 'mlp2_alpha': np.float64(0.044375191475284646), 'mlp2_hidden_layers': (256, 128), 'mlp2_learning_rate': 'adaptive', 'mlp2_learning_rate_init': np.float64(0.04325452921898871), 'mlp2_max_iter': 1329, 'mlp2_solver': 'sgd', 'mlp3_activation': 'relu', 'mlp3_alpha': np.float64(0.0005461416580451303), 'mlp3_hidden_layers': (100, 50), 'mlp3_learning_rate': 'constant', 'mlp3_learning_rate_init': np.float64(0.008929517552157045), 'mlp3_max_iter': 611, 'mlp3_solver': 'adam'}",logistic,0.09623849087815783,"(1024, 384, 128)",constant,0.05971125276715361,784,adam,tanh,0.044375191475284646,"(256, 128)",adaptive,0.04325452921898871,1329,sgd,relu,0.0005461416580451303,"(100, 50)",constant,0.008929517552157045,611,adam
