search_idx,iteration,mean_test_score,std_test_score,mean_train_score,std_train_score,params,bagging_fraction,bagging_freq,feature_fraction,lambda_l1,lambda_l2,learning_rate,max_depth,min_child_samples,min_child_weight,n_estimators,num_leaves
11,18,0.4339090616572344,0.0425174474294717,0.9786700710311026,0.004728391257897063,"{'bagging_fraction': np.float64(0.784804031659557), 'bagging_freq': 41, 'feature_fraction': np.float64(0.4659475478785473), 'lambda_l1': np.float64(0.852490890232223), 'lambda_l2': np.float64(2.482298141783416), 'learning_rate': np.float64(0.4167537333093112), 'max_depth': 23, 'min_child_samples': 65, 'min_child_weight': 10, 'n_estimators': 103, 'num_leaves': 162}",0.784804031659557,41,0.4659475478785473,0.852490890232223,2.482298141783416,0.4167537333093112,23,65,10,103,162
11,19,0.3538169098679339,0.017983914956920838,0.9418435729368986,0.004806523349360759,"{'bagging_fraction': np.float64(0.6690659017215015), 'bagging_freq': 28, 'feature_fraction': np.float64(0.4545821354913224), 'lambda_l1': np.float64(1.243566899477957), 'lambda_l2': np.float64(1.3255855369537763), 'learning_rate': np.float64(0.7691116790506969), 'max_depth': 18, 'min_child_samples': 92, 'min_child_weight': 12, 'n_estimators': 93, 'num_leaves': 50}",0.6690659017215015,28,0.4545821354913224,1.243566899477957,1.3255855369537763,0.7691116790506969,18,92,12,93,50
12,0,0.3962201855483418,0.017503256087056433,0.9638438436246997,0.006332527575518983,"{'bagging_fraction': np.float64(0.7862197732068451), 'bagging_freq': 10, 'feature_fraction': np.float64(0.19054344555214073), 'lambda_l1': np.float64(0.7012649321249084), 'lambda_l2': np.float64(2.478947197761106), 'learning_rate': np.float64(0.8866748731451638), 'max_depth': 17, 'min_child_samples': 52, 'min_child_weight': 13, 'n_estimators': 43, 'num_leaves': 164}",0.7862197732068451,10,0.19054344555214073,0.7012649321249084,2.478947197761106,0.8866748731451638,17,52,13,43,164
12,1,0.27965294071997704,0.013265382392321686,0.8042950193463867,0.003630855685581529,"{'bagging_fraction': np.float64(0.5655693433477677), 'bagging_freq': 64, 'feature_fraction': np.float64(0.4795144319546647), 'lambda_l1': np.float64(0.6522937296119593), 'lambda_l2': np.float64(1.6009695046798424), 'learning_rate': np.float64(0.8749817035609495), 'max_depth': 10, 'min_child_samples': 78, 'min_child_weight': 15, 'n_estimators': 106, 'num_leaves': 143}",0.5655693433477677,64,0.4795144319546647,0.6522937296119593,1.6009695046798424,0.8749817035609495,10,78,15,106,143
12,2,0.36489428897019316,0.03517551558410168,0.8685098686996178,0.005734224277572306,"{'bagging_fraction': np.float64(0.696424873417074), 'bagging_freq': 55, 'feature_fraction': np.float64(0.2848752972381856), 'lambda_l1': np.float64(1.3074266164106567), 'lambda_l2': np.float64(2.065737181191233), 'learning_rate': np.float64(0.8285604497352861), 'max_depth': 12, 'min_child_samples': 50, 'min_child_weight': 10, 'n_estimators': 62, 'num_leaves': 189}",0.696424873417074,55,0.2848752972381856,1.3074266164106567,2.065737181191233,0.8285604497352861,12,50,10,62,189
12,3,0.33092175799146967,0.030064369999758273,0.9607269858797813,0.00478129532476386,"{'bagging_fraction': np.float64(0.7609424949577965), 'bagging_freq': 42, 'feature_fraction': np.float64(0.5814650084643467), 'lambda_l1': np.float64(0.6409154228078073), 'lambda_l2': np.float64(1.6684872366115944), 'learning_rate': np.float64(1.078787429089334), 'max_depth': 23, 'min_child_samples': 57, 'min_child_weight': 11, 'n_estimators': 121, 'num_leaves': 94}",0.7609424949577965,42,0.5814650084643467,0.6409154228078073,1.6684872366115944,1.078787429089334,23,57,11,121,94
12,4,0.36101944088986854,0.04226543802420624,0.9730844258222875,0.003720613447723373,"{'bagging_fraction': np.float64(0.8817091487723347), 'bagging_freq': 44, 'feature_fraction': np.float64(0.5872949342761629), 'lambda_l1': np.float64(1.7274204799515618), 'lambda_l2': np.float64(2.0359761791438555), 'learning_rate': np.float64(0.8716492518804749), 'max_depth': 27, 'min_child_samples': 114, 'min_child_weight': 20, 'n_estimators': 112, 'num_leaves': 136}",0.8817091487723347,44,0.5872949342761629,1.7274204799515618,2.0359761791438555,0.8716492518804749,27,114,20,112,136
12,5,0.43070067209399127,0.037224795025301384,0.9643270031255613,0.0059160554007540705,"{'bagging_fraction': np.float64(0.634933252941087), 'bagging_freq': 12, 'feature_fraction': np.float64(0.3767810292237579), 'lambda_l1': np.float64(1.4824547963052932), 'lambda_l2': np.float64(1.8593588552690004), 'learning_rate': np.float64(0.5453576828197384), 'max_depth': 16, 'min_child_samples': 104, 'min_child_weight': 8, 'n_estimators': 53, 'num_leaves': 124}",0.634933252941087,12,0.3767810292237579,1.4824547963052932,1.8593588552690004,0.5453576828197384,16,104,8,53,124
12,6,0.41017511038244103,0.033889516868194164,0.9848179401330583,0.0011173483723338207,"{'bagging_fraction': np.float64(0.9124983455327056), 'bagging_freq': 33, 'feature_fraction': np.float64(0.5082428152925054), 'lambda_l1': np.float64(0.9823605547940264), 'lambda_l2': np.float64(2.4709767722690827), 'learning_rate': np.float64(0.46915559315165967), 'max_depth': 17, 'min_child_samples': 59, 'min_child_weight': 20, 'n_estimators': 103, 'num_leaves': 168}",0.9124983455327056,33,0.5082428152925054,0.9823605547940264,2.4709767722690827,0.46915559315165967,17,59,20,103,168
12,7,0.46185423226174416,0.02921105428426118,0.9721787493546248,0.0026189600975034728,"{'bagging_fraction': np.float64(0.9141147116133321), 'bagging_freq': 54, 'feature_fraction': np.float64(0.29229146155811236), 'lambda_l1': np.float64(0.7385340838101726), 'lambda_l2': np.float64(1.7501868077322773), 'learning_rate': np.float64(0.14991116432099252), 'max_depth': 10, 'min_child_samples': 115, 'min_child_weight': 18, 'n_estimators': 111, 'num_leaves': 90}",0.9141147116133321,54,0.29229146155811236,0.7385340838101726,1.7501868077322773,0.14991116432099252,10,115,18,111,90
12,8,0.4102750565468657,0.03754283403690326,0.9737349167616637,0.0025618532738853335,"{'bagging_fraction': np.float64(0.6885396317108446), 'bagging_freq': 18, 'feature_fraction': np.float64(0.36913752731629634), 'lambda_l1': np.float64(0.6741585143627917), 'lambda_l2': np.float64(1.8854123116759776), 'learning_rate': np.float64(0.4122738887226953), 'max_depth': 29, 'min_child_samples': 100, 'min_child_weight': 12, 'n_estimators': 90, 'num_leaves': 111}",0.6885396317108446,18,0.36913752731629634,0.6741585143627917,1.8854123116759776,0.4122738887226953,29,100,12,90,111
12,9,0.31612730421901836,0.026079182495708793,0.8790009819505606,0.007884206138687955,"{'bagging_fraction': np.float64(0.5976050856339545), 'bagging_freq': 33, 'feature_fraction': np.float64(0.1375097153611433), 'lambda_l1': np.float64(1.0251044961068232), 'lambda_l2': np.float64(1.4034339737496675), 'learning_rate': np.float64(0.6515347731696015), 'max_depth': 12, 'min_child_samples': 65, 'min_child_weight': 17, 'n_estimators': 119, 'num_leaves': 85}",0.5976050856339545,33,0.1375097153611433,1.0251044961068232,1.4034339737496675,0.6515347731696015,12,65,17,119,85
12,10,0.49849193774266454,0.019198217043414182,0.96109615402913,0.003376155856599572,"{'bagging_fraction': np.float64(0.8300361385494948), 'bagging_freq': 42, 'feature_fraction': np.float64(0.5964969717625683), 'lambda_l1': np.float64(1.8428834628624566), 'lambda_l2': np.float64(2.4750997847027065), 'learning_rate': np.float64(0.16775792730815256), 'max_depth': 16, 'min_child_samples': 118, 'min_child_weight': 6, 'n_estimators': 59, 'num_leaves': 65}",0.8300361385494948,42,0.5964969717625683,1.8428834628624566,2.4750997847027065,0.16775792730815256,16,118,6,59,65
12,11,0.3129707096245638,0.024791776559943357,0.8598919998497223,0.0025532966362108796,"{'bagging_fraction': np.float64(0.5666035591306449), 'bagging_freq': 34, 'feature_fraction': np.float64(0.20296658712425344), 'lambda_l1': np.float64(1.6964867645202664), 'lambda_l2': np.float64(2.2052053321443172), 'learning_rate': np.float64(0.8733668677769886), 'max_depth': 17, 'min_child_samples': 98, 'min_child_weight': 15, 'n_estimators': 117, 'num_leaves': 84}",0.5666035591306449,34,0.20296658712425344,1.6964867645202664,2.2052053321443172,0.8733668677769886,17,98,15,117,84
12,12,0.37156257760088834,0.03998825432906675,0.966005974374303,0.00328684874740397,"{'bagging_fraction': np.float64(0.5555794568299108), 'bagging_freq': 24, 'feature_fraction': np.float64(0.4549106900366371), 'lambda_l1': np.float64(1.6414537625193906), 'lambda_l2': np.float64(1.1230350885318858), 'learning_rate': np.float64(0.8034178784548697), 'max_depth': 24, 'min_child_samples': 91, 'min_child_weight': 7, 'n_estimators': 140, 'num_leaves': 139}",0.5555794568299108,24,0.4549106900366371,1.6414537625193906,1.1230350885318858,0.8034178784548697,24,91,7,140,139
12,13,0.4713255374466202,0.030471290411808318,0.9655775482502517,0.0028655811824868952,"{'bagging_fraction': np.float64(0.667756295491302), 'bagging_freq': 53, 'feature_fraction': np.float64(0.5629770687826824), 'lambda_l1': np.float64(1.9165942240045264), 'lambda_l2': np.float64(2.342568147497656), 'learning_rate': np.float64(0.22996511081179252), 'max_depth': 11, 'min_child_samples': 119, 'min_child_weight': 5, 'n_estimators': 142, 'num_leaves': 100}",0.667756295491302,53,0.5629770687826824,1.9165942240045264,2.342568147497656,0.22996511081179252,11,119,5,142,100
12,14,0.4807068415859785,0.03386135424273942,0.950520259104711,0.00318375074165183,"{'bagging_fraction': np.float64(0.7449774117095325), 'bagging_freq': 59, 'feature_fraction': np.float64(0.15726288805322022), 'lambda_l1': np.float64(1.3723532274704895), 'lambda_l2': np.float64(2.360441571991122), 'learning_rate': np.float64(0.1726288166613508), 'max_depth': 13, 'min_child_samples': 71, 'min_child_weight': 9, 'n_estimators': 104, 'num_leaves': 190}",0.7449774117095325,59,0.15726288805322022,1.3723532274704895,2.360441571991122,0.1726288166613508,13,71,9,104,190
12,15,0.38714775816758523,0.03306328878345465,0.9778512604907572,0.0037174081053523017,"{'bagging_fraction': np.float64(0.8289273790915814), 'bagging_freq': 53, 'feature_fraction': np.float64(0.40503426094137995), 'lambda_l1': np.float64(1.4168101654092942), 'lambda_l2': np.float64(1.0165256198021588), 'learning_rate': np.float64(0.6431011266720902), 'max_depth': 22, 'min_child_samples': 91, 'min_child_weight': 16, 'n_estimators': 148, 'num_leaves': 96}",0.8289273790915814,53,0.40503426094137995,1.4168101654092942,1.0165256198021588,0.6431011266720902,22,91,16,148,96
12,16,0.4512042532750399,0.02282082229240536,0.9434114619806022,0.005359151037237218,"{'bagging_fraction': np.float64(0.759839182835543), 'bagging_freq': 21, 'feature_fraction': np.float64(0.5836283104213646), 'lambda_l1': np.float64(1.7488706652104664), 'lambda_l2': np.float64(1.673776079209402), 'learning_rate': np.float64(0.16609263607852146), 'max_depth': 19, 'min_child_samples': 105, 'min_child_weight': 12, 'n_estimators': 66, 'num_leaves': 86}",0.759839182835543,21,0.5836283104213646,1.7488706652104664,1.673776079209402,0.16609263607852146,19,105,12,66,86
12,17,0.4731400294043763,0.044809669706471315,0.9878769308321125,0.0025670329895991395,"{'bagging_fraction': np.float64(0.8680856815321387), 'bagging_freq': 66, 'feature_fraction': np.float64(0.37131603290414983), 'lambda_l1': np.float64(1.3416973946771111), 'lambda_l2': np.float64(1.926310157825014), 'learning_rate': np.float64(0.2924475664478934), 'max_depth': 23, 'min_child_samples': 64, 'min_child_weight': 9, 'n_estimators': 146, 'num_leaves': 157}",0.8680856815321387,66,0.37131603290414983,1.3416973946771111,1.926310157825014,0.2924475664478934,23,64,9,146,157
12,18,0.33384779452419233,0.01172978264635394,0.8209641971824579,0.01141782899804565,"{'bagging_fraction': np.float64(0.6844637717203929), 'bagging_freq': 44, 'feature_fraction': np.float64(0.3371455871468969), 'lambda_l1': np.float64(1.3712001277830197), 'lambda_l2': np.float64(1.4000114498962961), 'learning_rate': np.float64(0.558411337587272), 'max_depth': 19, 'min_child_samples': 80, 'min_child_weight': 20, 'n_estimators': 62, 'num_leaves': 149}",0.6844637717203929,44,0.3371455871468969,1.3712001277830197,1.4000114498962961,0.558411337587272,19,80,20,62,149
12,19,0.3650390076452137,0.039818292951360065,0.9478584989508475,0.005184881342913785,"{'bagging_fraction': np.float64(0.8510396169782906), 'bagging_freq': 28, 'feature_fraction': np.float64(0.32379954157799584), 'lambda_l1': np.float64(1.5333556543389646), 'lambda_l2': np.float64(1.7058496363975013), 'learning_rate': np.float64(1.0049733954996891), 'max_depth': 27, 'min_child_samples': 85, 'min_child_weight': 14, 'n_estimators': 44, 'num_leaves': 99}",0.8510396169782906,28,0.32379954157799584,1.5333556543389646,1.7058496363975013,1.0049733954996891,27,85,14,44,99
13,0,0.39303616370304606,0.026330350069421624,0.9385479230636408,0.005154209244012145,"{'bagging_fraction': np.float64(0.7207709723297051), 'bagging_freq': 45, 'feature_fraction': np.float64(0.49416895947584694), 'lambda_l1': np.float64(0.9164660908671027), 'lambda_l2': np.float64(1.5818041595875698), 'learning_rate': np.float64(0.8384064404060746), 'max_depth': 25, 'min_child_samples': 64, 'min_child_weight': 6, 'n_estimators': 75, 'num_leaves': 142}",0.7207709723297051,45,0.49416895947584694,0.9164660908671027,1.5818041595875698,0.8384064404060746,25,64,6,75,142
13,1,0.449866963546493,0.03132473871293768,0.9940694071520124,0.0011834163461678232,"{'bagging_fraction': np.float64(0.9400510905882833), 'bagging_freq': 22, 'feature_fraction': np.float64(0.3182769471358736), 'lambda_l1': np.float64(1.5399716225807056), 'lambda_l2': np.float64(2.31045934873559), 'learning_rate': np.float64(0.6258499819415543), 'max_depth': 20, 'min_child_samples': 75, 'min_child_weight': 10, 'n_estimators': 54, 'num_leaves': 166}",0.9400510905882833,22,0.3182769471358736,1.5399716225807056,2.31045934873559,0.6258499819415543,20,75,10,54,166
13,2,0.3792146189201778,0.028708686107518075,0.8358030247478567,0.006897841000451738,"{'bagging_fraction': np.float64(0.8111661688528706), 'bagging_freq': 19, 'feature_fraction': np.float64(0.3137653717701736), 'lambda_l1': np.float64(1.0221642163103246), 'lambda_l2': np.float64(2.3975314488886763), 'learning_rate': np.float64(0.32440038062886667), 'max_depth': 24, 'min_child_samples': 79, 'min_child_weight': 21, 'n_estimators': 36, 'num_leaves': 98}",0.8111661688528706,19,0.3137653717701736,1.0221642163103246,2.3975314488886763,0.32440038062886667,24,79,21,36,98
13,3,0.2965968821241356,0.02664666391985699,0.9385915074768745,0.0029507744892769685,"{'bagging_fraction': np.float64(0.6443374067200623), 'bagging_freq': 20, 'feature_fraction': np.float64(0.43055804802580167), 'lambda_l1': np.float64(1.3596910099923165), 'lambda_l2': np.float64(2.2167251758641537), 'learning_rate': np.float64(0.8809745865368306), 'max_depth': 11, 'min_child_samples': 50, 'min_child_weight': 18, 'n_estimators': 144, 'num_leaves': 80}",0.6443374067200623,20,0.43055804802580167,1.3596910099923165,2.2167251758641537,0.8809745865368306,11,50,18,144,80
13,4,0.43768763835987184,0.03001540819658429,0.9442403326328783,0.0026471889617325876,"{'bagging_fraction': np.float64(0.8539801803904643), 'bagging_freq': 37, 'feature_fraction': np.float64(0.4468956502254964), 'lambda_l1': np.float64(1.8033259122718643), 'lambda_l2': np.float64(2.1251888240111483), 'learning_rate': np.float64(0.34067841527670095), 'max_depth': 13, 'min_child_samples': 118, 'min_child_weight': 18, 'n_estimators': 68, 'num_leaves': 151}",0.8539801803904643,37,0.4468956502254964,1.8033259122718643,2.1251888240111483,0.34067841527670095,13,118,18,68,151
13,5,0.41496001614868944,0.03830377261385899,0.97157299323965,0.005099635144428255,"{'bagging_fraction': np.float64(0.6621645455363653), 'bagging_freq': 24, 'feature_fraction': np.float64(0.5965733960962061), 'lambda_l1': np.float64(0.9041488836800897), 'lambda_l2': np.float64(2.4809752400866403), 'learning_rate': np.float64(0.5603101659889408), 'max_depth': 12, 'min_child_samples': 62, 'min_child_weight': 7, 'n_estimators': 85, 'num_leaves': 119}",0.6621645455363653,24,0.5965733960962061,0.9041488836800897,2.4809752400866403,0.5603101659889408,12,62,7,85,119
