search_idx,iteration,mean_test_score,std_test_score,mean_train_score,std_train_score,params,alpha,hidden_layer_sizes,learning_rate,learning_rate_init,max_iter,solver
7,11,0.4917344602033283,0.025061678658602985,1.0,0.0,"{'alpha': np.float64(0.0017637152071215449), 'hidden_layer_sizes': (1024, 256), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.008031034963026868), 'max_iter': 909, 'solver': 'lbfgs'}",0.0017637152071215449,"(1024, 256)",adaptive,0.008031034963026868,909,lbfgs
7,12,0.4787396999514647,0.04407722925433637,1.0,0.0,"{'alpha': np.float64(0.0002474329644422529), 'hidden_layer_sizes': (768, 256, 128), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.00027481854362742847), 'max_iter': 1082, 'solver': 'lbfgs'}",0.0002474329644422529,"(768, 256, 128)",constant,0.00027481854362742847,1082,lbfgs
7,13,0.49443385884390334,0.016616257310397856,1.0,0.0,"{'alpha': np.float64(7.972280011056052e-05), 'hidden_layer_sizes': (1024, 256), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.00011354701086900523), 'max_iter': 1127, 'solver': 'lbfgs'}",7.972280011056052e-05,"(1024, 256)",adaptive,0.00011354701086900523,1127,lbfgs
7,14,0.4830438583216222,0.02509966729878563,1.0,0.0,"{'alpha': np.float64(0.002827353013356198), 'hidden_layer_sizes': (512, 256), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.001587053385320866), 'max_iter': 997, 'solver': 'lbfgs'}",0.002827353013356198,"(512, 256)",adaptive,0.001587053385320866,997,lbfgs
7,15,0.3858161093706853,0.041398827468223175,0.8856310859808637,0.06342810980212822,"{'alpha': np.float64(0.0006184708067568432), 'hidden_layer_sizes': (256, 256), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.01833455235730482), 'max_iter': 586, 'solver': 'sgd'}",0.0006184708067568432,"(256, 256)",adaptive,0.01833455235730482,586,sgd
7,16,0.502571378271903,0.0171983439298597,1.0,0.0,"{'alpha': np.float64(1.7290883365091256e-05), 'hidden_layer_sizes': (512, 512), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.004033922914518619), 'max_iter': 965, 'solver': 'lbfgs'}",1.7290883365091256e-05,"(512, 512)",constant,0.004033922914518619,965,lbfgs
7,17,0.3715062027201702,0.07086336443154521,0.7654354790786211,0.22415560645012986,"{'alpha': np.float64(1.7259252289784938e-05), 'hidden_layer_sizes': (1024, 256, 64), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.00337980906200373), 'max_iter': 1185, 'solver': 'adam'}",1.7259252289784938e-05,"(1024, 256, 64)",adaptive,0.00337980906200373,1185,adam
7,18,0.4398824244913489,0.06784316162147068,0.9237092959927573,0.04515615492766025,"{'alpha': np.float64(1.1966820030687311e-05), 'hidden_layer_sizes': (2048, 256), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.0020651470384729733), 'max_iter': 743, 'solver': 'adam'}",1.1966820030687311e-05,"(2048, 256)",adaptive,0.0020651470384729733,743,adam
7,19,0.4349729538126872,0.05865097974754381,0.9016213823500665,0.06121894222170202,"{'alpha': np.float64(1.5380443708245955e-05), 'hidden_layer_sizes': (1024,), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.01262649537425976), 'max_iter': 599, 'solver': 'sgd'}",1.5380443708245955e-05,"(1024,)",constant,0.01262649537425976,599,sgd
8,0,0.36861576566524257,0.08573292472407462,0.8648670448880307,0.10420863848798612,"{'alpha': np.float64(0.0011643081678928485), 'hidden_layer_sizes': (256, 256), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.00022996712988116946), 'max_iter': 1022, 'solver': 'adam'}",0.0011643081678928485,"(256, 256)",constant,0.00022996712988116946,1022,adam
8,1,0.502571378271903,0.0171983439298597,1.0,0.0,"{'alpha': np.float64(0.00018473812042168303), 'hidden_layer_sizes': (512, 512), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.008281816146102997), 'max_iter': 568, 'solver': 'lbfgs'}",0.00018473812042168303,"(512, 512)",constant,0.008281816146102997,568,lbfgs
8,2,0.47647680726964625,0.023404159708250473,1.0,0.0,"{'alpha': np.float64(9.546283054604003e-05), 'hidden_layer_sizes': (512,), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.00870319669697742), 'max_iter': 581, 'solver': 'lbfgs'}",9.546283054604003e-05,"(512,)",adaptive,0.00870319669697742,581,lbfgs
8,3,0.4902135251789984,0.034188579623915,1.0,0.0,"{'alpha': np.float64(0.0025874176788614456), 'hidden_layer_sizes': (1024, 512), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.013921317704646071), 'max_iter': 1148, 'solver': 'lbfgs'}",0.0025874176788614456,"(1024, 512)",constant,0.013921317704646071,1148,lbfgs
8,4,0.3664281905070906,0.08356017576083463,0.8545495562127214,0.07872039065241447,"{'alpha': np.float64(0.0022513562296365822), 'hidden_layer_sizes': (768, 256, 128), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.003097927944480285), 'max_iter': 575, 'solver': 'sgd'}",0.0022513562296365822,"(768, 256, 128)",constant,0.003097927944480285,575,sgd
8,5,0.45044062566088794,0.05360980887581257,0.9399046418791309,0.02923624283872522,"{'alpha': np.float64(0.002985893785359569), 'hidden_layer_sizes': (512, 512), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.03474305256660476), 'max_iter': 846, 'solver': 'sgd'}",0.002985893785359569,"(512, 512)",constant,0.03474305256660476,846,sgd
8,6,0.037839283285733716,0.012297836276312656,0.05591229870656382,0.024203331672687727,"{'alpha': np.float64(0.00048137731657002254), 'hidden_layer_sizes': (1024, 256), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.059564378299526564), 'max_iter': 930, 'solver': 'adam'}",0.00048137731657002254,"(1024, 256)",adaptive,0.059564378299526564,930,adam
8,7,0.25719072175391433,0.09491223299802604,0.6283910589918122,0.21791685816893655,"{'alpha': np.float64(0.009247060255939897), 'hidden_layer_sizes': (1024, 256), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.00047363978540927834), 'max_iter': 931, 'solver': 'sgd'}",0.009247060255939897,"(1024, 256)",constant,0.00047363978540927834,931,sgd
8,8,0.42927214327303853,0.0627632515948459,0.9376208192489519,0.02144885591955881,"{'alpha': np.float64(0.000405476114981559), 'hidden_layer_sizes': (768, 256), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.003437913405604024), 'max_iter': 520, 'solver': 'sgd'}",0.000405476114981559,"(768, 256)",constant,0.003437913405604024,520,sgd
8,9,0.4824293120267691,0.018361529301801217,1.0,0.0,"{'alpha': np.float64(0.0001995207324954188), 'hidden_layer_sizes': (512, 256), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.007027627545193228), 'max_iter': 783, 'solver': 'lbfgs'}",0.0001995207324954188,"(512, 256)",adaptive,0.007027627545193228,783,lbfgs
8,10,0.5112309124051517,0.014133547439446958,1.0,0.0,"{'alpha': np.float64(0.0004469706565832662), 'hidden_layer_sizes': (1024, 512, 128), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.038283118924467986), 'max_iter': 802, 'solver': 'lbfgs'}",0.0004469706565832662,"(1024, 512, 128)",adaptive,0.038283118924467986,802,lbfgs
8,11,0.3989792964539062,0.04077823549028859,0.92591524915651,0.035365876492381924,"{'alpha': np.float64(0.008303227919696923), 'hidden_layer_sizes': (1024,), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.00471812829112424), 'max_iter': 1163, 'solver': 'adam'}",0.008303227919696923,"(1024,)",constant,0.00471812829112424,1163,adam
8,12,0.3907905620388393,0.08085652840241467,0.9166263303256263,0.0645951916659597,"{'alpha': np.float64(0.0007099150227488018), 'hidden_layer_sizes': (1536, 384, 128), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.0056369637323207475), 'max_iter': 962, 'solver': 'sgd'}",0.0007099150227488018,"(1536, 384, 128)",adaptive,0.0056369637323207475,962,sgd
8,13,0.16234322487548292,0.057698277506485623,0.3469836196738011,0.1415906254242162,"{'alpha': np.float64(0.0017049907885375326), 'hidden_layer_sizes': (2048, 256), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.0001409540731683926), 'max_iter': 658, 'solver': 'sgd'}",0.0017049907885375326,"(2048, 256)",adaptive,0.0001409540731683926,658,sgd
8,14,0.17254066360338777,0.07594432412179576,0.381858458942541,0.18690649007468435,"{'alpha': np.float64(1.0646468524204655e-05), 'hidden_layer_sizes': (512, 512), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.0002849467748779197), 'max_iter': 595, 'solver': 'sgd'}",1.0646468524204655e-05,"(512, 512)",adaptive,0.0002849467748779197,595,sgd
8,15,0.4681166083560451,0.038621793377459614,1.0,0.0,"{'alpha': np.float64(1.3679420364286924e-05), 'hidden_layer_sizes': (1024,), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.0003926933975475142), 'max_iter': 785, 'solver': 'lbfgs'}",1.3679420364286924e-05,"(1024,)",constant,0.0003926933975475142,785,lbfgs
8,16,0.4898270162532884,0.019305988248880843,1.0,0.0,"{'alpha': np.float64(0.0003085916480893496), 'hidden_layer_sizes': (768, 256), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.058075882160541645), 'max_iter': 663, 'solver': 'lbfgs'}",0.0003085916480893496,"(768, 256)",constant,0.058075882160541645,663,lbfgs
8,17,0.038204375822133034,0.014018527824278787,0.03581661304198491,0.007716264001960215,"{'alpha': np.float64(1.3230445064440518e-05), 'hidden_layer_sizes': (768, 256, 128), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.08361109693360724), 'max_iter': 833, 'solver': 'adam'}",1.3230445064440518e-05,"(768, 256, 128)",constant,0.08361109693360724,833,adam
8,18,0.47194197213698486,0.03274685209038473,1.0,0.0,"{'alpha': np.float64(6.787171916033801e-05), 'hidden_layer_sizes': (2048, 256), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.00012558423861782356), 'max_iter': 960, 'solver': 'lbfgs'}",6.787171916033801e-05,"(2048, 256)",adaptive,0.00012558423861782356,960,lbfgs
8,19,0.5002218912327608,0.017225833664512826,1.0,0.0,"{'alpha': np.float64(0.001614133331823669), 'hidden_layer_sizes': (512, 512), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.001563229484811706), 'max_iter': 952, 'solver': 'lbfgs'}",0.001614133331823669,"(512, 512)",adaptive,0.001563229484811706,952,lbfgs
9,0,0.4001642264535386,0.11135013539869286,0.8706430314817404,0.10258450143396847,"{'alpha': np.float64(1.3686552372017203e-05), 'hidden_layer_sizes': (1024, 512), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.0044128663793211245), 'max_iter': 988, 'solver': 'adam'}",1.3686552372017203e-05,"(1024, 512)",constant,0.0044128663793211245,988,adam
9,1,0.47187477768269365,0.03201154114807144,1.0,0.0,"{'alpha': np.float64(0.007128696025391373), 'hidden_layer_sizes': (2048, 256), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.0008068890367765719), 'max_iter': 705, 'solver': 'lbfgs'}",0.007128696025391373,"(2048, 256)",adaptive,0.0008068890367765719,705,lbfgs
9,2,0.4898270162532884,0.019305988248880843,1.0,0.0,"{'alpha': np.float64(1.2419549730302176e-05), 'hidden_layer_sizes': (768, 256), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.00011632477720717029), 'max_iter': 806, 'solver': 'lbfgs'}",1.2419549730302176e-05,"(768, 256)",constant,0.00011632477720717029,806,lbfgs
9,3,0.49514501881670625,0.04058931631872758,1.0,0.0,"{'alpha': np.float64(0.0023399485632465554), 'hidden_layer_sizes': (1024, 256, 64), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.015082587284361886), 'max_iter': 949, 'solver': 'lbfgs'}",0.0023399485632465554,"(1024, 256, 64)",adaptive,0.015082587284361886,949,lbfgs
9,4,0.47608696182097726,0.023094147008979143,1.0,0.0,"{'alpha': np.float64(0.004301453152964996), 'hidden_layer_sizes': (512,), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.02920706056134854), 'max_iter': 653, 'solver': 'lbfgs'}",0.004301453152964996,"(512,)",constant,0.02920706056134854,653,lbfgs
9,5,0.4856070575162647,0.02777243538512871,0.9377234468486314,0.017865914352212048,"{'alpha': np.float64(0.0015908279584153956), 'hidden_layer_sizes': (1024, 512, 128), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.04450229159733469), 'max_iter': 1128, 'solver': 'sgd'}",0.0015908279584153956,"(1024, 512, 128)",constant,0.04450229159733469,1128,sgd
9,6,0.4917775463430195,0.03028239276917836,1.0,0.0,"{'alpha': np.float64(0.00039044377136969265), 'hidden_layer_sizes': (1024, 512), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.0007017197998460505), 'max_iter': 839, 'solver': 'lbfgs'}",0.00039044377136969265,"(1024, 512)",adaptive,0.0007017197998460505,839,lbfgs
9,7,0.4329395880887333,0.12433718094168539,0.8642570586078134,0.14024448490765795,"{'alpha': np.float64(7.15895528042756e-05), 'hidden_layer_sizes': (768, 256, 128), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.001373197313200415), 'max_iter': 784, 'solver': 'adam'}",7.15895528042756e-05,"(768, 256, 128)",constant,0.001373197313200415,784,adam
9,8,0.2669434277574072,0.07472216483461946,0.6277296430067583,0.24989277331671206,"{'alpha': np.float64(3.2494166836679106e-05), 'hidden_layer_sizes': (512,), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.0006873298729101957), 'max_iter': 1025, 'solver': 'sgd'}",3.2494166836679106e-05,"(512,)",constant,0.0006873298729101957,1025,sgd
9,9,0.030900958211250378,0.01108435673632759,0.03425181963755489,0.011457217627649762,"{'alpha': np.float64(0.0005486328314812327), 'hidden_layer_sizes': (2048, 256), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.04120475192171416), 'max_iter': 1192, 'solver': 'adam'}",0.0005486328314812327,"(2048, 256)",constant,0.04120475192171416,1192,adam
9,10,0.4006882927713139,0.05619141809452215,0.9216724925119782,0.03715879935451197,"{'alpha': np.float64(0.009213819512287492), 'hidden_layer_sizes': (1024, 512, 128), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.004111869343929859), 'max_iter': 1098, 'solver': 'sgd'}",0.009213819512287492,"(1024, 512, 128)",constant,0.004111869343929859,1098,sgd
9,11,0.4305276264086738,0.026149026487247713,0.9125240468338832,0.0641015890712992,"{'alpha': np.float64(0.006180141058338947), 'hidden_layer_sizes': (1024,), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.05512764251171147), 'max_iter': 985, 'solver': 'sgd'}",0.006180141058338947,"(1024,)",constant,0.05512764251171147,985,sgd
9,12,0.4917775463430195,0.03028239276917836,1.0,0.0,"{'alpha': np.float64(6.317083985904495e-05), 'hidden_layer_sizes': (1024, 512), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.013898577611981914), 'max_iter': 558, 'solver': 'lbfgs'}",6.317083985904495e-05,"(1024, 512)",adaptive,0.013898577611981914,558,lbfgs
9,13,0.41147909867909876,0.07684889972194005,0.8713480228784436,0.08949492834056487,"{'alpha': np.float64(8.57721238855131e-05), 'hidden_layer_sizes': (512,), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.0023681777232626385), 'max_iter': 1086, 'solver': 'adam'}",8.57721238855131e-05,"(512,)",adaptive,0.0023681777232626385,1086,adam
9,14,0.17323364598040863,0.10018362422001738,0.3704782808522465,0.2365229578489106,"{'alpha': np.float64(0.0002654927107377871), 'hidden_layer_sizes': (1024, 384, 128), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.0007331282844878997), 'max_iter': 681, 'solver': 'sgd'}",0.0002654927107377871,"(1024, 384, 128)",constant,0.0007331282844878997,681,sgd
9,15,0.4681166083560451,0.038621793377459614,1.0,0.0,"{'alpha': np.float64(0.00046015112556084623), 'hidden_layer_sizes': (1024,), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.03235531460105145), 'max_iter': 1041, 'solver': 'lbfgs'}",0.00046015112556084623,"(1024,)",adaptive,0.03235531460105145,1041,lbfgs
9,16,0.48592757432320993,0.029169063586306165,1.0,0.0,"{'alpha': np.float64(0.002273112177820353), 'hidden_layer_sizes': (1024, 384), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.08616864344519162), 'max_iter': 1061, 'solver': 'lbfgs'}",0.002273112177820353,"(1024, 384)",adaptive,0.08616864344519162,1061,lbfgs
9,17,0.4032460237383105,0.06363287305162717,0.8857021338353057,0.14490675297268862,"{'alpha': np.float64(0.0005282503977661865), 'hidden_layer_sizes': (512, 256), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.0004953732234956365), 'max_iter': 962, 'solver': 'adam'}",0.0005282503977661865,"(512, 256)",constant,0.0004953732234956365,962,adam
9,18,0.32695025407170475,0.10357565095439714,0.8041988756522732,0.17061421490208287,"{'alpha': np.float64(0.0005513067335816544), 'hidden_layer_sizes': (256, 256), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.004115753022029603), 'max_iter': 1181, 'solver': 'sgd'}",0.0005513067335816544,"(256, 256)",adaptive,0.004115753022029603,1181,sgd
9,19,0.4465396006581598,0.04583244246346325,0.9297145896178727,0.029470363640156618,"{'alpha': np.float64(0.00021886667173541484), 'hidden_layer_sizes': (256, 256), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.04137537828518768), 'max_iter': 602, 'solver': 'sgd'}",0.00021886667173541484,"(256, 256)",constant,0.04137537828518768,602,sgd
10,0,0.47128820651649805,0.03822728241493947,1.0,0.0,"{'alpha': np.float64(0.00503802128816368), 'hidden_layer_sizes': (256, 256), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.06435874228661038), 'max_iter': 909, 'solver': 'lbfgs'}",0.00503802128816368,"(256, 256)",adaptive,0.06435874228661038,909,lbfgs
10,1,0.4155117315449077,0.056261009384823715,0.934735132309042,0.017134973750709912,"{'alpha': np.float64(0.0098973885735982), 'hidden_layer_sizes': (768, 256), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.009455927761192067), 'max_iter': 606, 'solver': 'sgd'}",0.0098973885735982,"(768, 256)",constant,0.009455927761192067,606,sgd
10,2,0.4764835128690999,0.03382801077704667,1.0,0.0,"{'alpha': np.float64(0.0001203545079679449), 'hidden_layer_sizes': (256, 256), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.06853440606485907), 'max_iter': 1118, 'solver': 'lbfgs'}",0.0001203545079679449,"(256, 256)",adaptive,0.06853440606485907,1118,lbfgs
10,3,0.39470392897205964,0.03956158437985725,0.8229079332900546,0.10779989120180355,"{'alpha': np.float64(0.0005188126351569884), 'hidden_layer_sizes': (1024, 512, 128), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.005350183407606146), 'max_iter': 592, 'solver': 'adam'}",0.0005188126351569884,"(1024, 512, 128)",constant,0.005350183407606146,592,adam
10,4,0.49774944521831327,0.016646307055601838,1.0,0.0,"{'alpha': np.float64(0.002133730835068282), 'hidden_layer_sizes': (1024, 256), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.014829110810140739), 'max_iter': 1008, 'solver': 'lbfgs'}",0.002133730835068282,"(1024, 256)",constant,0.014829110810140739,1008,lbfgs
10,5,0.4408478988427838,0.0949946441164311,0.9219867525146368,0.06332016636990345,"{'alpha': np.float64(0.0002022800878932491), 'hidden_layer_sizes': (512, 256), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.01090148808387879), 'max_iter': 651, 'solver': 'sgd'}",0.0002022800878932491,"(512, 256)",adaptive,0.01090148808387879,651,sgd
10,6,0.2716946281859831,0.06720312858584952,0.6899774263482243,0.11267614474862558,"{'alpha': np.float64(0.0009171835986609913), 'hidden_layer_sizes': (1024,), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.00043045587319339617), 'max_iter': 1101, 'solver': 'sgd'}",0.0009171835986609913,"(1024,)",adaptive,0.00043045587319339617,1101,sgd
10,7,0.46188246715906145,0.06050588305972777,0.9370664598011873,0.0269306521821368,"{'alpha': np.float64(4.853628195742489e-05), 'hidden_layer_sizes': (1536, 384, 128), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.0009664637139878251), 'max_iter': 1007, 'solver': 'adam'}",4.853628195742489e-05,"(1536, 384, 128)",adaptive,0.0009664637139878251,1007,adam
10,8,0.3976592051556198,0.05667005061787999,0.8666229413860768,0.10214368829292607,"{'alpha': np.float64(0.00028905945046631766), 'hidden_layer_sizes': (1024,), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.004580172779199168), 'max_iter': 846, 'solver': 'adam'}",0.00028905945046631766,"(1024,)",constant,0.004580172779199168,846,adam
10,9,0.4863655812479948,0.04841533108031587,0.9466316317732375,0.005840275122135326,"{'alpha': np.float64(2.5639863823833007e-05), 'hidden_layer_sizes': (768, 256, 128), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.014909069173386923), 'max_iter': 1177, 'solver': 'sgd'}",2.5639863823833007e-05,"(768, 256, 128)",adaptive,0.014909069173386923,1177,sgd
10,10,0.41798610564651656,0.05972909554567197,0.9284251852605028,0.030720577651944202,"{'alpha': np.float64(0.0034948916497901084), 'hidden_layer_sizes': (1536, 384, 128), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.01711244490547725), 'max_iter': 541, 'solver': 'sgd'}",0.0034948916497901084,"(1536, 384, 128)",adaptive,0.01711244490547725,541,sgd
10,11,0.39915214663740706,0.04088534340953086,0.8948758940127842,0.02587272798684968,"{'alpha': np.float64(0.00745680428029896), 'hidden_layer_sizes': (1024,), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.05669914150306676), 'max_iter': 1141, 'solver': 'adam'}",0.00745680428029896,"(1024,)",constant,0.05669914150306676,1141,adam
10,12,0.42773921449361973,0.031528334761879176,0.9417156399963045,0.013697332693472375,"{'alpha': np.float64(0.0003927594867493238), 'hidden_layer_sizes': (512,), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.0003556299644005735), 'max_iter': 503, 'solver': 'adam'}",0.0003927594867493238,"(512,)",constant,0.0003556299644005735,503,adam
10,13,0.49431420072424526,0.01639413628468968,1.0,0.0,"{'alpha': np.float64(3.7760426471795606e-05), 'hidden_layer_sizes': (1024, 256), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.0037399815131802273), 'max_iter': 1032, 'solver': 'lbfgs'}",3.7760426471795606e-05,"(1024, 256)",constant,0.0037399815131802273,1032,lbfgs
10,14,0.3623601630566651,0.09847474695040793,0.8780287777497374,0.10892650175379318,"{'alpha': np.float64(9.888532908248773e-05), 'hidden_layer_sizes': (256, 256), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.00017235984048979774), 'max_iter': 1028, 'solver': 'adam'}",9.888532908248773e-05,"(256, 256)",adaptive,0.00017235984048979774,1028,adam
10,15,0.05343894251986332,0.019004132351418367,0.08124831869007457,0.02748776128389927,"{'alpha': np.float64(0.0002574006751331745), 'hidden_layer_sizes': (1024, 256), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.0144495593582664), 'max_iter': 975, 'solver': 'adam'}",0.0002574006751331745,"(1024, 256)",adaptive,0.0144495593582664,975,adam
10,16,0.1777987358513305,0.09225901029640139,0.3503764396331194,0.28134029283206924,"{'alpha': np.float64(6.493833094795992e-05), 'hidden_layer_sizes': (1024, 384, 128), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.011012580387302085), 'max_iter': 860, 'solver': 'adam'}",6.493833094795992e-05,"(1024, 384, 128)",adaptive,0.011012580387302085,860,adam
10,17,0.39275651120117505,0.06769034372159068,0.8989167681105912,0.08184257247689579,"{'alpha': np.float64(0.007447615034173147), 'hidden_layer_sizes': (1024, 384), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.0063411094570486656), 'max_iter': 1129, 'solver': 'sgd'}",0.007447615034173147,"(1024, 384)",constant,0.0063411094570486656,1129,sgd
10,18,0.4681166083560451,0.038621793377459614,1.0,0.0,"{'alpha': np.float64(0.0002542929726979924), 'hidden_layer_sizes': (1024,), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.0012813891942350477), 'max_iter': 960, 'solver': 'lbfgs'}",0.0002542929726979924,"(1024,)",constant,0.0012813891942350477,960,lbfgs
10,19,0.4681166083560451,0.038621793377459614,1.0,0.0,"{'alpha': np.float64(0.0001843188247966958), 'hidden_layer_sizes': (1024,), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.0005490220796374887), 'max_iter': 775, 'solver': 'lbfgs'}",0.0001843188247966958,"(1024,)",adaptive,0.0005490220796374887,775,lbfgs
11,0,0.5039151802665061,0.0233590643494529,0.945249957654158,0.006939637257274224,"{'alpha': np.float64(6.770941665581042e-05), 'hidden_layer_sizes': (1024, 256), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.001149065216488467), 'max_iter': 680, 'solver': 'adam'}",6.770941665581042e-05,"(1024, 256)",constant,0.001149065216488467,680,adam
11,1,0.4439377329621341,0.040982618901907096,0.9055042227191379,0.08104532724670409,"{'alpha': np.float64(0.0002521248606351878), 'hidden_layer_sizes': (1024, 256, 64), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.0005363809591275612), 'max_iter': 724, 'solver': 'adam'}",0.0002521248606351878,"(1024, 256, 64)",constant,0.0005363809591275612,724,adam
11,2,0.053017167722173505,0.012227522788285209,0.0824701661320305,0.03879349943333689,"{'alpha': np.float64(0.005377309462043739), 'hidden_layer_sizes': (1024, 256), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.01524570121928136), 'max_iter': 575, 'solver': 'adam'}",0.005377309462043739,"(1024, 256)",constant,0.01524570121928136,575,adam
11,3,0.2083924994591289,0.05920315320754499,0.3666963885941093,0.11220189016416526,"{'alpha': np.float64(0.005746181843988438), 'hidden_layer_sizes': (256, 256), 'learning_rate': 'constant', 'learning_rate_init': np.float64(0.016654394174543365), 'max_iter': 799, 'solver': 'adam'}",0.005746181843988438,"(256, 256)",constant,0.016654394174543365,799,adam
11,4,0.46120335316447375,0.05627294646012796,0.9457841871396953,0.009820874681097071,"{'alpha': np.float64(0.0015734140406632896), 'hidden_layer_sizes': (1024, 384), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.025301128241634597), 'max_iter': 728, 'solver': 'sgd'}",0.0015734140406632896,"(1024, 384)",adaptive,0.025301128241634597,728,sgd
11,5,0.3419001538409959,0.05814210523997009,0.8425222806716993,0.1312112097436615,"{'alpha': np.float64(0.0005350019701454836), 'hidden_layer_sizes': (1024, 256, 128), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.0018897470970350464), 'max_iter': 945, 'solver': 'sgd'}",0.0005350019701454836,"(1024, 256, 128)",adaptive,0.0018897470970350464,945,sgd
11,6,0.052927836842658296,0.013608221927516227,0.08966874848091286,0.015793227539186962,"{'alpha': np.float64(0.0012975767538835356), 'hidden_layer_sizes': (1024, 256), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.014661071234088118), 'max_iter': 1167, 'solver': 'adam'}",0.0012975767538835356,"(1024, 256)",adaptive,0.014661071234088118,1167,adam
11,7,0.4787824412018785,0.02292758201153791,1.0,0.0,"{'alpha': np.float64(0.000542629616241121), 'hidden_layer_sizes': (1024, 384), 'learning_rate': 'adaptive', 'learning_rate_init': np.float64(0.00022850056211860684), 'max_iter': 924, 'solver': 'lbfgs'}",0.000542629616241121,"(1024, 384)",adaptive,0.00022850056211860684,924,lbfgs
